name,href,year
8005 Presidentielle ELABE NOTICE PUBLIABLE,/notices/medias/fichiers/add/18,2016
8009 pres TPE Ifop fiducial 12-05,/notices/medias/fichiers/add/26,2016
8008 pres ifop Sud radio 12-05,/notices/medias/fichiers/add/25,2016
8006 Prim D Odoxa-Le Parisien-BFM 3-05,/notices/medias/fichiers/add/21,2016
8007 Pres Ifop Anacej 4-05,/notices/medias/fichiers/add/24,2016
8010 pres BVA PQR 20-05,/notices/medias/fichiers/add/28,2016
8011 Prim ifop Paris Match 24 mai,/notices/medias/fichiers/add/29,2016
8012 Prim D OW Marianne 27 mai,/notices/medias/fichiers/add/30,2016
8013 Pres IPSOS CEVIPOF V4,/notices/medias/fichiers/add/31,2016
8014 Pres Débélect TNS TF1 12 juin pub,/notices/medias/fichiers/add/32,2016
8016 Prim G TNS 17 Juin 2016,/notices/medias/fichiers/add/34,2016
8017 Baro Pol Viavoice Libé 21 juin 2016 ,/notices/medias/fichiers/add/35,2016
8018 Pres ifop PM 21 juin,/notices/medias/fichiers/add/37,2016
8019 prim G elabe bfm 21 juin,/notices/medias/fichiers/add/36,2016
8020 Prim D Elabe Atlantico 22 Juin,/notices/medias/fichiers/add/38,2016
8021 Pres Elabe Les échos 22-06,/notices/medias/fichiers/add/39,2016
8022 Prim D Odoxa Le parisien 26 juin 2016,/notices/medias/fichiers/add/41,2016
8023 Prim D – ELABE_LOPINION_NOTICE 30_06,/notices/medias/fichiers/add/42,2016
8015 Notice publiable Prim G TNS 17 Juin,/notices/medias/fichiers/add/33,2016
8024 Viavoice Libération,/notices/medias/fichiers/add/43,2016
8025 PrimD TNS  le figaro,/notices/medias/fichiers/add/44,2016
8026 Primaire D Ipsos le monde V5,/notices/medias/fichiers/add/45,2016
8027 Pres HI Marianne 08:07,/notices/medias/fichiers/add/47,2016
8028 Pres E Macron Elabe BMFTV,/notices/medias/fichiers/add/49,2016
8029 Pres BVA-PQR ,/notices/medias/fichiers/add/50,2016
8039 Macron Elabe BFM,/notices/medias/fichiers/add/59,2016
8038 Monarchie BVA,/notices/medias/fichiers/add/58,2016
8037 prim D Tns ,/notices/medias/fichiers/add/56,2016
8036 Baro Viavoice,/notices/medias/fichiers/add/57,2016
8035 Prim Odoxa,/notices/medias/fichiers/add/61,2016
8034 Agric BVA TerreNet,/notices/medias/fichiers/add/54,2016
8033 PrimG Ipsos,/notices/medias/fichiers/add/53,2016
8032 Montebourg BVA l'obs,/notices/medias/fichiers/add/52,2016
8031 Primd elabe Bfm,/notices/medias/fichiers/add/51,2016
8030 Pres Ifop Atlantico,/notices/medias/fichiers/add/48,2016
8040 prims Ifop JDD,/notices/medias/fichiers/add/62,2016
8041 Macron Odoxa,/notices/medias/fichiers/add/64,2016
8042 Primd Baro Ifop,/notices/medias/fichiers/add/65,2016
8043 Pres TNS Sofres- sept 2016 (vague 3),/notices/medias/fichiers/add/66,2016
8044 Hollande Elabe BFMtv,/notices/medias/fichiers/add/67,2016
8045 MLP TNS TF1,/notices/medias/fichiers/add/68,2016
8046 Pres4 BVA PQR,/notices/medias/fichiers/add/69,2016
8047 PrimD Elabe BFMtv ,/notices/medias/fichiers/add/70,2016
8048 Primd  HI France2,/notices/medias/fichiers/add/71,2016
8049 PrimG Odoxa France2 18-09,/notices/medias/fichiers/add/72,2016
8050 primG Montebourg Hi Franc 2,/notices/medias/fichiers/add/74,2016
"8051 Pres Elabe, les Échos",/notices/medias/fichiers/add/75,2016
8052 Prim D Bva Orange,/notices/medias/fichiers/add/76,2016
8053 Prims Ipsos Cévipof 26_09,/notices/medias/fichiers/add/79,2016
8054 PrimD Ifop PM,/notices/medias/fichiers/add/80,2016
8055 PrimD TNS le Figaro,/notices/medias/fichiers/add/81,2016
8056 Prim G Elabe BFM 28:09,/notices/medias/fichiers/add/82,2016
8057 primG BVA PQR,/notices/medias/fichiers/add/83,2016
8082 Prim D Ifop PM,/notices/medias/fichiers/add/109,2016
8081 PrimG Kantar le Figaro Mag,/notices/medias/fichiers/add/108,2016
8080 Pres BVA Orange,/notices/medias/fichiers/add/107,2016
8079 Prim D HI France2,/notices/medias/fichiers/add/106,2016
8078 Pres Kantar le Figaro,/notices/medias/fichiers/add/102,2016
8077 Prim G Elabe l'Express,/notices/medias/fichiers/add/101,2016
8076 Pres Ipsos le Mone ,/notices/medias/fichiers/add/100,2016
8075 Pres BVA pour la PQR,/notices/medias/fichiers/add/99,2016
8074 Prim  D HI France 2,/notices/medias/fichiers/add/98,2016
8073 prim G Elabe BFMTV,/notices/medias/fichiers/add/97,2016
8072 Gouvernance:débat Ifop-synopia,/notices/medias/fichiers/add/96,2016
8071 prim G Ifop JDD,/notices/medias/fichiers/add/95,2016
8070 Primaire D Ipsos le Parisien BFMTV,/notices/medias/fichiers/add/94,2016
8069 Entreprendre Viavoice Le Figaro,/notices/medias/fichiers/add/93,2016
8068 Prim D Débat Elabe le Figaro,/notices/medias/fichiers/add/92,2016
8067 PrimD OW Atlantico,/notices/medias/fichiers/add/134,2016
8066 Valeurs partagées LR:FN HI Marianne,/notices/medias/fichiers/add/91,2016
8065 primaires D elabe BFMTV,/notices/medias/fichiers/add/90,2016
8063 PrimD Kantar Sofres le figaro,/notices/medias/fichiers/add/89,2016
8062 prim D Odoxa France 2,/notices/medias/fichiers/add/88,2016
8061 PrimD Odoxa France 2,/notices/medias/fichiers/add/87,2016
8060 Prim D HI France 2 - 5:10,/notices/medias/fichiers/add/86,2016
8059 Elabe DB BFMTV Les écologistes,/notices/medias/fichiers/add/85,2016
8058 Baro Viavoice Libé,/notices/medias/fichiers/add/84,2016
8016 Prim D OW OWlab,/notices/medias/fichiers/add/137,2016
8083 PrimD Ifop PM,/notices/medias/fichiers/add/110,2016
8084 PRIMD IFOP JDD,/notices/medias/fichiers/add/111,2016
8085 pres Viavoice Libé Libération. 3 novembre 2016,/notices/medias/fichiers/add/112,2016
8085 PrimG BVA pqr,/notices/medias/fichiers/add/121,2016
8086 PrimD Elabe l'opinion,/notices/medias/fichiers/add/113,2016
8087 PrimD Odoxa radioClassique,/notices/medias/fichiers/add/114,2016
8088 PrimD Odoxa France Info,/notices/medias/fichiers/add/115,2016
8089 PrimD OW OWlab,/notices/medias/fichiers/add/139,2016
8090 Prim D HI France2,/notices/medias/fichiers/add/116,2016
8091 PrimD Odoxa France 2,/notices/medias/fichiers/add/117,2016
8092 PrimD Kantar le Figaro,/notices/medias/fichiers/add/118,2016
8093 Baro Viavoice Libé,/notices/medias/fichiers/add/119,2016
8094 PrimG Ipsos le Parisien,/notices/medias/fichiers/add/120,2016
8096 Prim D Ifop PM,/notices/medias/fichiers/add/122,2016
8097 PrimD BVA PQR,/notices/medias/fichiers/add/123,2016
8098 primD OW Atalantico,/notices/medias/fichiers/add/136,2016
8099 primD Elabe BFM,/notices/medias/fichiers/add/124,2016
8100 Pres Ifop Cevipof LM,/notices/medias/fichiers/add/125,2016
8101 Primd élabe BFM,/notices/medias/fichiers/add/126,2016
8102 Pres Odoxa FranceInfo,/notices/medias/fichiers/add/127,2016
8103 Prim D Ifop Sud radio,/notices/medias/fichiers/add/128,2016
8104 primD Ipsos Le Monde,/notices/medias/fichiers/add/129,2016
8105 PrimD Odoxa France 2,/notices/medias/fichiers/add/130,2016
8107 PrimD Odoxa France Info,/notices/medias/fichiers/add/131,2016
8108 PRIMD elabe,/notices/medias/fichiers/add/132,2016
8109 PrimD OW OW,/notices/medias/fichiers/add/138,2016
8110 PrimD ifop PM,/notices/medias/fichiers/add/133,2016
8111 Pres ODOXA France2,/notices/medias/fichiers/add/140,2016
8112 PrimD HI (Public Sénat-LCP),/notices/medias/fichiers/add/141,2016
8113 PrimD débat HI Atlantico,/notices/medias/fichiers/add/142,2016
8114 PrimD HI Atlantico,/notices/medias/fichiers/add/143,2016
8115 Pres Kantar le figaro,/notices/medias/fichiers/add/144,2016
8116 Pres Elabe les échos,/notices/medias/fichiers/add/145,2016
8117 primG Bva Orange,/notices/medias/fichiers/add/146,2016
8118 primG HI rmc,/notices/medias/fichiers/add/147,2016
8119-2 PRIMG Ifop jdd,/notices/medias/fichiers/add/149,2016
8120 Pres IFOP PM,/notices/medias/fichiers/add/150,2016
8121 Pres BVA PQR,/notices/medias/fichiers/add/151,2016
8122 Prim G HI France 2,/notices/medias/fichiers/add/152,2016
8123 PRES IPSOS cevipof,/notices/medias/fichiers/add/153,2016
8124 PRES Santé HI LCP,/notices/medias/fichiers/add/154,2016
8125 prim G HI France 2 EP,/notices/medias/fichiers/add/155,2016
8126 PrimG Yougov Huffpost,/notices/medias/fichiers/add/159,2016
8127 Pres Yougov Huff-post,/notices/medias/fichiers/add/160,2016
8128 Baro Viavoice Libé,/notices/medias/fichiers/add/158,2016
8129 Prim G Odoxa l'Express,/notices/medias/fichiers/add/161,2016
8130 F. Fillon Ifop JDD,/notices/medias/fichiers/add/162,2016
8131 Fillon Elabe BFMTV ,/notices/medias/fichiers/add/164,2017
8132 Prim G HI France2,/notices/medias/fichiers/add/166,2017
8133 Pres Elabe les Échos,/notices/medias/fichiers/add/167,2017
8134 primG Ifop Jdd,/notices/medias/fichiers/add/172,2017
8135 fillon Odoxa France2,/notices/medias/fichiers/add/173,2017
8136 Prim G Kantar Le Figaro,/notices/medias/fichiers/add/174,2017
8137 Pres Ifop PM,/notices/medias/fichiers/add/175,2017
8138 Baro Ifop PM,/notices/medias/fichiers/add/176,2017
8139 Baro YouGov le Huffington,/notices/medias/fichiers/add/177,2017
8140 Pres BVA PQR,/notices/medias/fichiers/add/178,2017
8141 Prim G elabe BFM,/notices/medias/fichiers/add/179,2017
8142 Baro ELABE LES ÉCHOS,/notices/medias/fichiers/add/180,2017
8143 PRIM G OW,/notices/medias/fichiers/add/181,2017
8144 Baro Kantar Figmag,/notices/medias/fichiers/add/182,2017
8145 Débat Odoxa France-Info,/notices/medias/fichiers/add/183,2017
8146 Débat elabe BFM,/notices/medias/fichiers/add/184,2017
8147 débat G Elabe BFMTV,/notices/medias/fichiers/add/185,2017
8148 Débat elabe BFM,/notices/medias/fichiers/add/186,2017
8149 Débat HI Atrlantico,/notices/medias/fichiers/add/187,2017
8150 prim G Bva Pqr,/notices/medias/fichiers/add/188,2017
8151 BARO Ipsos le Point,/notices/medias/fichiers/add/189,2017
8152 débat2 HI Atlantico,/notices/medias/fichiers/add/190,2017
8153 Pres IFOP Famille Chrétienne,/notices/medias/fichiers/add/191,2017
8154 BARO IFOP PM,/notices/medias/fichiers/add/192,2017
8155 PrimG Elabe BFM TV,/notices/medias/fichiers/add/193,2017
8156 Pres Ipsos Cevipof Le Monde,/notices/medias/fichiers/add/195,2017
8157 Débat3 Elabe BFMTV,/notices/medias/fichiers/add/194,2017
8158 Débat 3 HI Atlantico,/notices/medias/fichiers/add/196,2017
8159 Pres Ipsos France2,/notices/medias/fichiers/add/197,2017
8160 PrimG Ifop Jdd,/notices/medias/fichiers/add/198,2017
8161 PrimG Odoxa France 2,/notices/medias/fichiers/add/199,2017
8162  jour du vote HI LCP,/notices/medias/fichiers/add/200,2017
8163 Débat 4 HI LCP,/notices/medias/fichiers/add/201,2017
8164 Débat elabe BFM,/notices/medias/fichiers/add/202,2017
8165 Fillon Odoxa France 2,/notices/medias/fichiers/add/203,2017
8166 Pres Kantar Le figaro,/notices/medias/fichiers/add/204,2017
8167 jour du vote Odoxa europe 1,/notices/medias/fichiers/add/205,2017
8168 Fillon Elabe BFM,/notices/medias/fichiers/add/206,2017
8169 Pres Elabe les échos,/notices/medias/fichiers/add/207,2017
8170 Baro Yougov Huff post,/notices/medias/fichiers/add/208,2017
8171 roll ifop PM,/notices/medias/fichiers/add/209,2017
8172 Baro Kantar fig mag,/notices/medias/fichiers/add/210,2017
8173 roll 2 Ifop PM,/notices/medias/fichiers/add/211,2017
8174 Fillon Odoxa France-Info,/notices/medias/fichiers/add/212,2017
8175 Fillon HI Atlantico,/notices/medias/fichiers/add/213,2017
8176 Pres IFOP PM Roll 3,/notices/medias/fichiers/add/214,2017
8177 Pres BVA PQR,/notices/medias/fichiers/add/215,2017
8178 Fillon Ifop JDD 5-02,/notices/medias/fichiers/add/216,2017
8179 Pres OW Presitrack 1,/notices/medias/fichiers/add/217,2017
8180 Pres Ifop PM Roll 4,/notices/medias/fichiers/add/218,2017
8181 Fillon HI Flash Atlantico,/notices/medias/fichiers/add/221,2017
8182 pres OW PrésiTrack 2,/notices/medias/fichiers/add/223,2017
8183 Pres Ifop Roll 5 PM,/notices/medias/fichiers/add/224,2017
8184 Baro BVA la tribune 8-02 ,/notices/medias/fichiers/add/225,2017
8185 Baro ViaVoice Libération,/notices/medias/fichiers/add/226,2017
8186 Pres OW Présitrack 3,/notices/medias/fichiers/add/227,2017
8187 Pres Ifop ROLL 6 PM,/notices/medias/fichiers/add/228,2017
8188 Pres Elabe L'Express,/notices/medias/fichiers/add/230,2017
8189 Pres HI France 2,/notices/medias/fichiers/add/229,2017
8190 Pres OW Présitrach 4,/notices/medias/fichiers/add/231,2017
8191 Fillon Odoxa France Info,/notices/medias/fichiers/add/232,2017
8192 Baro Elabe Les Échos,/notices/medias/fichiers/add/233,2017
8193 PRES IFOP ROLL7 PM,/notices/medias/fichiers/add/234,2017
8194 Débat HI France 2,/notices/medias/fichiers/add/235,2017
8195 pressx OW présitrack 5,/notices/medias/fichiers/add/236,2017
8196 Pres Ifop ROLL 8,/notices/medias/fichiers/add/237,2017
8197 Presitrack 6 OW les échos,/notices/medias/fichiers/add/238,2017
8198 Baro Ipsos le point,/notices/medias/fichiers/add/239,2017
8199 pres Ifop Roll 9,/notices/medias/fichiers/add/240,2017
8200 PrésiTrack 7 - 14 Février 2017,/notices/medias/fichiers/add/241,2017
8201 pres Ifop Rolling 10,/notices/medias/fichiers/add/242,2017
8202 Com Saint Martin Smart stat,/notices/medias/fichiers/add/244,2017
8203 Pres Ipsos Cevipof le monde,/notices/medias/fichiers/add/245,2017
8204 Presitrrack 8 OW les échos,/notices/medias/fichiers/add/246,2017
8205 Pres Ifop Roll 11,/notices/medias/fichiers/add/247,2017
8206 Fillon Elabe BMF,/notices/medias/fichiers/add/248,2017
8207 Pres Auvergne Ipsos cevipof,/notices/medias/fichiers/add/250,2017
8208 Pres BourgogneFC Ipsos cevipof,/notices/medias/fichiers/add/251,2017
8209 Pres Bretagne Ipsos Cevipof,/notices/medias/fichiers/add/252,2017
8210 Pres Centre Ipsos cevipof,/notices/medias/fichiers/add/253,2017
8211 Pres Grand-Est Ipsos Cevipof,/notices/medias/fichiers/add/254,2017
8212 Pres Haut de France Ipsos Cevipof,/notices/medias/fichiers/add/255,2017
8213 Pres Idf Ipsos Cevipof,/notices/medias/fichiers/add/256,2017
8214 Pres Normandie Ipsos Cevipof,/notices/medias/fichiers/add/257,2017
8215 Pres Nouvelle Aquitaine Ipsos Cevipof,/notices/medias/fichiers/add/258,2017
8216 Pres Occitanie Ipsos cevipof,/notices/medias/fichiers/add/259,2017
 8217 Pres PACA Ipsos Cevipof,/notices/medias/fichiers/add/260,2017
8218 Pres PDL Ipsos cevipof,/notices/medias/fichiers/add/261,2017
8219 Presitrack 9 OW Les Échos,/notices/medias/fichiers/add/262,2017
8220 Pres Ifop Roll 12,/notices/medias/fichiers/add/263,2017
8221 Pres Gauche Odoxa france info,/notices/medias/fichiers/add/264,2017
8222 pres Ifop roll PM,/notices/medias/fichiers/add/265,2017
8224 Presitrack OW les échos,/notices/medias/fichiers/add/266,2017
8225 Sécurité HI LCP,/notices/medias/fichiers/add/268,2017
8226 Pres ifop roll 14 PM,/notices/medias/fichiers/add/267,2017
8227 Presitrack OW les échos,/notices/medias/fichiers/add/269,2017
8228 Fillon Ifop JDD,/notices/medias/fichiers/add/270,2017
8230 ELabe L'express,/notices/medias/fichiers/add/271,2017
8231 Cadres Viavoice HEC BFM,/notices/medias/fichiers/add/272,2017
8232 Roll 15 Ifop PM ,/notices/medias/fichiers/add/273,2017
8233 BEP 1 Ifop PM ,/notices/medias/fichiers/add/274,2017
8234 Bayrou Elabe BFM,/notices/medias/fichiers/add/275,2017
8235 Presitrack 13 OW les échos,/notices/medias/fichiers/add/276,2017
"8236 Rolling #16, IFOP PM",/notices/medias/fichiers/add/277,2017
8237 Pres BVA PQR ,/notices/medias/fichiers/add/278,2017
8238 Pres HI L'émission Pol,/notices/medias/fichiers/add/279,2017
8239 Presitrack 14 OW les Échos,/notices/medias/fichiers/add/280,2017
8240 L'économie BVA la tribune,/notices/medias/fichiers/add/281,2017
8241 Rol 17 Ifop PM ,/notices/medias/fichiers/add/282,2017
8242 Barou BVA France Info,/notices/medias/fichiers/add/283,2017
8243 Débat HI France 2,/notices/medias/fichiers/add/284,2017
8244 Presitrack 15 OW les Échos,/notices/medias/fichiers/add/285,2017
8245 Roll 18 Ifop PM,/notices/medias/fichiers/add/287,2017
8246 Pres ODOXA France 2,/notices/medias/fichiers/add/286,2017
8247 Pres Kantar Le Fig,/notices/medias/fichiers/add/288,2017
8248 PrésiTrack 16,/notices/medias/fichiers/add/289,2017
8249 Roll 19 Ifop PM,/notices/medias/fichiers/add/291,2017
8250 PrésiTrack 17 OW les échos,/notices/medias/fichiers/add/290,2017
8251 Roll 20 IFOP PM,/notices/medias/fichiers/add/292,2017
8252 Le Roux BVA Punchline,/notices/medias/fichiers/add/412,2017
8252 Presitrack 18,/notices/medias/fichiers/add/293,2017
8253 Affaires Elabe BFM,/notices/medias/fichiers/add/294,2017
8254 Pb éco Macron Odoxa BFM,/notices/medias/fichiers/add/295,2017
8255 Roll 21 Ifop PM,/notices/medias/fichiers/add/296,2017
8256 Baro Yougov Huff,/notices/medias/fichiers/add/297,2017
8257 Fillon HI RMC,/notices/medias/fichiers/add/300,2017
8258 Pres elabe les échos,/notices/medias/fichiers/add/301,2017
8258 Pres elabe les échos,/notices/medias/fichiers/add/298,2017
8259 PrésiTrack 19 OW les échos,/notices/medias/fichiers/add/302,2017
8259 PrésiTrack 19 OW les échos,/notices/medias/fichiers/add/299,2017
8260 Roll 22 Ifop PM,/notices/medias/fichiers/add/303,2017
8261 FIllon Odoxa France Info,/notices/medias/fichiers/add/304,2017
8262 Pres Odoxa France 2,/notices/medias/fichiers/add/305,2017
8263 Presitrack 20 OW les échos,/notices/medias/fichiers/add/306,2017
8264 Roll 23 Ifop PM,/notices/medias/fichiers/add/307,2017
8265 Pres BVA PQR,/notices/medias/fichiers/add/308,2017
8266 Pres Kantar LCI,/notices/medias/fichiers/add/309,2017
8267 Pres Ifop JDD 5:03,/notices/medias/fichiers/add/310,2017
8268 Presitrack 21 OW Les échos,/notices/medias/fichiers/add/311,2017
8269 Pres HI Atlantico,/notices/medias/fichiers/add/318,2017
8270 Pres L'express Elabe,/notices/medias/fichiers/add/313,2017
8271 Presitrack 22 OW les échos,/notices/medias/fichiers/add/314,2017
8272 Roll 24 Ifop PM ,/notices/medias/fichiers/add/315,2017
8273 Roll 25 Ifop PM,/notices/medias/fichiers/add/316,2017
8274 Baro FN Kantar le Monde,/notices/medias/fichiers/add/317,2017
8275 Baro BVA La Tribune,/notices/medias/fichiers/add/321,2017
8276 Valeurs politiques Viavoice Wellcom,/notices/medias/fichiers/add/322,2017
8277 Femmes HI RTL,/notices/medias/fichiers/add/323,2017
8278 Présitrack 23,/notices/medias/fichiers/add/324,2017
8279 FIllon Elabe BFM,/notices/medias/fichiers/add/325,2017
8280 Roll 26 Ifop PM,/notices/medias/fichiers/add/326,2017
8281 FN BVA L'Obs,/notices/medias/fichiers/add/327,2017
8282 Pres Iposos Cévipof le Monde,/notices/medias/fichiers/add/328,2017
8283 Pres HI France 2,/notices/medias/fichiers/add/329,2017
8284 Pres Ipsos Le Monde,/notices/medias/fichiers/add/330,2017
8285 Baro Elabe radio Classique ,/notices/medias/fichiers/add/331,2017
8286 Présitrack 24  OW les Échos –  précisions de la commission des sondages,/notices/medias/fichiers/add/354,2017
8286 Présitrack 24 OW- les échos,/notices/medias/fichiers/add/332,2017
8287 Pres Ifop PM,/notices/medias/fichiers/add/333,2017
8288 Roll 27 Ifop PM – Précisions de la commission des sondages,/notices/medias/fichiers/add/355,2017
8288 Roll 27 Ifop PM,/notices/medias/fichiers/add/334,2017
8289 Gauche Odoxa France-Info – Précisions de la commission des sondages,/notices/medias/fichiers/add/356,2017
8289 Gauche Odoxa,/notices/medias/fichiers/add/335,2017
8290 émission pol Hamon HI France 2,/notices/medias/fichiers/add/336,2017
8291 Baro Viavoice Libé,/notices/medias/fichiers/add/338,2017
8292 Présitrack 25 OW les Échos ---- Précisions de la commission des sondages ,/notices/medias/fichiers/add/341,2017
8292 Présitrack 25 OW les Échos,/notices/medias/fichiers/add/337,2017
8293 Roll 28 Ifop PM – Précisions de la commission des sondages,/notices/medias/fichiers/add/358,2017
8293 Roll 28,/notices/medias/fichiers/add/339,2017
8294 Pres BVA PQR 11-03,/notices/medias/fichiers/add/340,2017
8295 Emploi HI - Indeed,/notices/medias/fichiers/add/342,2017
8296 Baromètre Ipsos le Point,/notices/medias/fichiers/add/344,2017
8297 Présitrack 26 OW les Échos,/notices/medias/fichiers/add/343,2017
8298 Roll 29 Ifop PM – Précisions de la commission des sondages,/notices/medias/fichiers/add/359,2017
8298 Roll 29 Ifop PM,/notices/medias/fichiers/add/345,2017
8299 Sécurité sociale Ipsos France 2,/notices/medias/fichiers/add/346,2017
8300 Présitrack 27 OW les Échos  – Précisions de la commission des sondages,/notices/medias/fichiers/add/360,2017
8300 PrésiTrack OW Les Échos - 14 mars 2017,/notices/medias/fichiers/add/347,2017
8301 Barom Ipsos Le Point,/notices/medias/fichiers/add/348,2017
8302 Presitrack 28 OW les Échos – Précisions de la commission des sondages,/notices/medias/fichiers/add/361,2017
8302 PrésiTrack15 OW les Échos,/notices/medias/fichiers/add/349,2017
8303 Fillon Elabe BFM,/notices/medias/fichiers/add/350,2017
8304 Roll 30 Ifop PM,/notices/medias/fichiers/add/351,2017
8305 Bis Roll 32 Ifop Pm,/notices/medias/fichiers/add/399,2017
8305 Roll 31 Ifop PM,/notices/medias/fichiers/add/352,2017
8306 Pres Future Thinking Womensports,/notices/medias/fichiers/add/362,2017
"8307 Présitrack 29 OW Les échos, Précisions de la commission",/notices/medias/fichiers/add/363,2017
8307 Présitrack 29 OW Les Échos,/notices/medias/fichiers/add/364,2017
8308 Fillon Odoxa France Info,/notices/medias/fichiers/add/365,2017
8309 pres Ipsos Cévipof le Monde,/notices/medias/fichiers/add/367,2017
8339 Roll 36 Ifop PM,/notices/medias/fichiers/add/400,2017
8310 Présitrack 30  OW les échos – Précisions de la commission des sondages,/notices/medias/fichiers/add/396,2017
8310 Presitrack 30 OW Les Échos,/notices/medias/fichiers/add/366,2017
8311 Valls/Hamon Bva C8,/notices/medias/fichiers/add/368,2017
8312 Roll 33 Ifop PM,/notices/medias/fichiers/add/369,2017
8313 Pres Kantar LCI 19 mars,/notices/medias/fichiers/add/370,2017
8314 Pres Odoxa france 2 – Précisions de la commission des sondages,/notices/medias/fichiers/add/397,2017
8314 Pres Odoxa France 2,/notices/medias/fichiers/add/371,2017
8315 Baro pol Ipsos LePoint 13 Mars 2017,/notices/medias/fichiers/add/372,2017
8316 Pres ARA Ipsos France3,/notices/medias/fichiers/add/373,2017
8317 pres Reg BFC Ipsos France 3,/notices/medias/fichiers/add/374,2017
8318 Pres reg Brétagne Ipsos France 3,/notices/medias/fichiers/add/375,2017
8319  Pres reg Centre-VdeL Ipsos France3,/notices/medias/fichiers/add/376,2017
8320 Pres reg Grand-Est Ipsos France3,/notices/medias/fichiers/add/377,2017
8321 Pres reg HDF Ipsos France 3,/notices/medias/fichiers/add/378,2017
8322 Pres Reg IDF Ipsos France3,/notices/medias/fichiers/add/379,2017
8323 pres Reg Normandie Ipsos France3,/notices/medias/fichiers/add/380,2017
8324 reg pres Nouvelle Aquitaine France3,/notices/medias/fichiers/add/381,2017
8325 Pres reg Occitanie France3,/notices/medias/fichiers/add/382,2017
8326 Pres PACA Ipsos France3,/notices/medias/fichiers/add/383,2017
8327 Pres reg PDLL Ipsos France3,/notices/medias/fichiers/add/384,2017
8328 Pres Elabe L'express,/notices/medias/fichiers/add/385,2017
8329 Cinq candidats HI Fondapol,/notices/medias/fichiers/add/386,2017
8330 Perception HI Fondapol,/notices/medias/fichiers/add/387,2017
8331 Roll 34 Ifop PM – Précisions de la commission des sondages,/notices/medias/fichiers/add/398,2017
8331 Roll 34 Ifop PM,/notices/medias/fichiers/add/388,2017
8332 Laïcité Ipsos FranceTélé,/notices/medias/fichiers/add/389,2017
8333 Presitrack 31 OW les Échos,/notices/medias/fichiers/add/390,2017
8334 Débat TF1 Elabe BFM,/notices/medias/fichiers/add/391,2017
8335 Débat TF1 HI Atlantico,/notices/medias/fichiers/add/392,2017
8336 Présitrack 32 OW les échos,/notices/medias/fichiers/add/393,2017
8337 Roll35 Ifop PM,/notices/medias/fichiers/add/394,2017
8338 Pres elabe BFM 21-03,/notices/medias/fichiers/add/395,2017
8340 éco Bva la Tribune,/notices/medias/fichiers/add/402,2017
8341 Présitrack 33 OW les échos,/notices/medias/fichiers/add/401,2017
8343 Présitrack 34 OW les échos,/notices/medias/fichiers/add/403,2017
8344 Pres HI L'Émission politique ,/notices/medias/fichiers/add/404,2017
8345 Pres.Indécision Odoxa France Info,/notices/medias/fichiers/add/405,2017
8346 Roll 37 Ifop PM,/notices/medias/fichiers/add/406,2017
8347 Fillon émission pol HI France 2,/notices/medias/fichiers/add/407,2017
8348 Baro Idinvest Viavoice Le Figaro,/notices/medias/fichiers/add/408,2017
8349 Baro Viavoice Bfm L'express,/notices/medias/fichiers/add/409,2017
8350 Frontières Viavoice France 2 RTL,/notices/medias/fichiers/add/410,2017
8351 Presitrack 35 OW les échos,/notices/medias/fichiers/add/411,2017
8353 Pres BVA PQR,/notices/medias/fichiers/add/413,2017
8354 Roll 38 Ifop PM,/notices/medias/fichiers/add/414,2017
8355 Roll 39 Ifop PM ,/notices/medias/fichiers/add/415,2017
8356 Baro Odoxa l'Express,/notices/medias/fichiers/add/416,2017
8357 État d'esprit Ipsos France Télé,/notices/medias/fichiers/add/417,2017
8358 présitrack 36 OW les échos,/notices/medias/fichiers/add/418,2017
 8359 PrésiTrack 37 Ow Les échos,/notices/medias/fichiers/add/419,2017
8360 Pouvoir d'achat Ipsos France télé,/notices/medias/fichiers/add/420,2017
8361 L'argent Odoxa les Échos,/notices/medias/fichiers/add/421,2017
8362 Pres Elabe l'Express,/notices/medias/fichiers/add/422,2017
8363 roll 40 Ifop PM,/notices/medias/fichiers/add/423,2017
8364 Roll 41 Ifop PM,/notices/medias/fichiers/add/424,2017
8365 Présitrack 38 OW les Échos,/notices/medias/fichiers/add/425,2017
8366 BARO KANTAR FIGMAG,/notices/medias/fichiers/add/427,2017
8367 PRÉSITRACK 39 OW les Échos,/notices/medias/fichiers/add/426,2017
8368 Roll 42 Ifop PM,/notices/medias/fichiers/add/428,2017
8369 Français de l'étranger BVA le petit journal. com ,/notices/medias/fichiers/add/429,2017
8370 Valls soutien Macron Odoxa france info,/notices/medias/fichiers/add/430,2017
8371 Présitrack 40 OW Les échos,/notices/medias/fichiers/add/433,2017
8372 Pres Bva PQR,/notices/medias/fichiers/add/432,2017
8373 Roll 43 Ifop PM,/notices/medias/fichiers/add/434,2017
8374 Pres Odoxa Le point,/notices/medias/fichiers/add/435,2017
8375 moralisation Ipsos Le Monde,/notices/medias/fichiers/add/437,2017
8377 presitrack 41 OW les échos,/notices/medias/fichiers/add/438,2017
8378 roll 44 Ifop Pm,/notices/medias/fichiers/add/439,2017
8379 Cevipof Ipsos le Monde,/notices/medias/fichiers/add/440,2017
8380 Présitrack 42 OW Les échos,/notices/medias/fichiers/add/441,2017
